Category;Subcategory;Supplier;Brand;Region;Year;Month;Units Month;Values Month
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;5;4460;$27680
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;6;5280;$32770
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;7;4270;$26500
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;8;4300;$26670
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;9;3110;$19280
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;10;4670;$28940
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;11;5060;$31380
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2018;12;4830;$32540
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;1;4360;$31870
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;2;3310;$24120
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;3;5030;$36700
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;4;4230;$30860
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;5;4350;$31740
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;6;3190;$23340
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;7;4230;$30890
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;8;3880;$28340
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;9;3320;$24210
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;10;3710;$27080
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;11;3040;$22150
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2019;12;3800;$27710
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;1;4140;$30190
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;2;3370;$24590
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;3;3850;$28040
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;4;6280;$45820
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;5;2610;$19090
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;6;3240;$23630
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;7;3960;$28880
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;8;2940;$21430
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;9;3120;$22750
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;10;4440;$32430
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;11;3520;$25730
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2020;12;3160;$23090
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;1;3170;$23170
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;2;3480;$25410
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;3;3230;$23550
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;4;2880;$21010
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;5;2810;$20580
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;6;3760;$27430
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;7;3360;$24560
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;8;3370;$24590
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;9;2770;$20250
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;10;3110;$22700
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;11;3710;$27070
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2021;12;3420;$24990
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;1;3160;$23060
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;2;3170;$23140
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;3;2930;$21380
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;4;2750;$20050
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;5;2930;$21390
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;6;3150;$23000
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;7;3110;$22710
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;8;3250;$23740
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;9;3070;$22430
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;10;2620;$19170
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;11;2740;$19940
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2022;12;2170;$15850
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2023;1;950;$6950
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2023;2;310;$2300
Shampoo;Anti-dandruff;AquaSolutions;Oasis;South;2023;3;440;$3170
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;1;108180;$639520
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;2;104040;$619240
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;3;116060;$653840
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;4;127350;$760100
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;5;125410;$708300
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;6;126320;$709160
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;7;109950;$701720
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;8;148790;$899560
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;9;123510;$696460
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;10;127770;$764290
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;11;113390;$719640
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2018;12;163680;$988600
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;1;118120;$749210
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;2;130780;$739080
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;3;122240;$778070
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;4;137940;$831030
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;5;147400;$891170
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;6;129020;$823020
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;7;172770;$1040470
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;8;132300;$801080
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;9;141250;$853230
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;10;123950;$792060
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;11;164170;$982820
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2019;12;157800;$951570
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;1;193940;$1160940
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;2;140910;$852480
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;3;211810;$1269970
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;4;143250;$864460
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;5;116470;$741730
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;6;180240;$1083360
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;7;162790;$925990
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;8;127600;$774200
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;9;137470;$877760
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;10;196660;$1181760
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;11;139880;$795020
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2020;12;145480;$920810
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;1;150130;$851970
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;2;126820;$770870
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;3;158080;$899110
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;4;142040;$903070
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;5;192000;$1155450
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;6;159300;$981000
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;7;157920;$988190
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;8;131670;$774140
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;9;189790;$1187490
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;10;164200;$1061720
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;11;152640;$959720
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2021;12;151550;$983660
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;1;151900;$981660
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;2;181980;$1135960
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;3;171680;$1008940
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;4;189460;$1187420
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;5;184420;$1195900
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;6;185420;$1089030
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;7;151160;$983840
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;8;205890;$1293310
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;9;180900;$1172650
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;10;176410;$1111770
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;11;163550;$960770
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2022;12;237860;$1532390
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2023;1;176640;$1118140
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2023;2;178890;$1229650
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;Center;2023;3;177760;$1124060
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;1;16850;$98090
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;2;9560;$61220
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;3;19080;$111070
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;4;9270;$59670
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;5;22250;$129280
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;6;19070;$106540
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;7;15910;$88110
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;8;13610;$86840
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;9;25380;$150320
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;10;21150;$117160
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;11;20230;$117290
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2018;12;13400;$85320
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;1;23130;$128550
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;2;26740;$158340
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;3;20670;$115100
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;4;24350;$144100
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;5;25800;$153510
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;6;21570;$128130
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;7;22650;$144440
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;8;32610;$194270
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;9;25070;$140200
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;10;27900;$165860
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;11;16150;$102380
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2019;12;32550;$193480
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;1;20480;$131000
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;2;25280;$141330
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;3;21180;$134670
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;4;24920;$148380
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;5;22140;$124510
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;6;18590;$119660
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;7;34730;$206150
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;8;24030;$143770
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;9;24690;$146090
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;10;20680;$132010
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;11;32130;$189790
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2020;12;28290;$157710
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;1;35000;$206730
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;2;25900;$153640
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;3;38150;$225090
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;4;30560;$171010
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;5;23940;$153200
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;6;37670;$228180
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;7;31930;$185900
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;8;26380;$153890
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;9;24900;$163590
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;10;37690;$232660
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;11;26720;$165580
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2021;12;31700;$195950
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;1;31430;$182820
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;2;25070;$164170
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;3;36690;$214670
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;4;28870;$189330
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;5;53990;$334940
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;6;36660;$227740
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;7;34460;$201440
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;8;29190;$190760
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;9;51430;$320990
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;10;42890;$251160
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;11;38360;$237510
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2022;12;41540;$277340
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2023;1;52250;$360800
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2023;2;56450;$372870
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;North;2023;3;46760;$294430
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;1;12260;$75630
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;2;8100;$52440
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;3;15630;$96800
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;4;9030;$58790
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;5;7600;$42330
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;6;13940;$86910
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;7;11550;$72440
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;8;9050;$50760
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;9;10420;$58080
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;10;16410;$102050
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;11;14600;$89850
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2018;12;10320;$67750
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;1;11580;$71350
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;2;10540;$60100
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;3;12610;$77060
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;4;9460;$53330
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;5;17700;$109660
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;6;14280;$89450
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;7;13770;$89890
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;8;10610;$59720
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;9;16320;$100250
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;10;14160;$85850
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;11;12790;$82440
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2019;12;10640;$60130
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;1;11340;$63650
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;2;12410;$76080
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;3;10490;$68050
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;4;11790;$72150
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;5;8720;$54290
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;6;11590;$75250
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;7;7550;$42560
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;8;10960;$67700
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;9;11700;$73440
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;10;9480;$53230
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;11;6920;$38920
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2020;12;12040;$74550
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;1;6620;$36860
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;2;9880;$60920
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;3;8490;$47930
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;4;9600;$61130
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;5;8890;$57560
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;6;9370;$53860
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;7;10580;$66920
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;8;9660;$62290
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;9;9870;$64740
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;10;11430;$66920
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;11;13240;$84640
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2021;12;12390;$79980
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;1;13690;$87500
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;2;12050;$77300
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;3;17040;$108700
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;4;14080;$91240
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;5;12440;$73250
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;6;18190;$116640
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;7;15280;$98390
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;8;12700;$82640
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;9;12120;$70980
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;10;18280;$117030
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;11;16920;$108040
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2022;12;17750;$118610
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2023;1;22430;$156040
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2023;2;13650;$86190
Shampoo;Anti-dandruff;GreenLeaf Distributors;Harmonix;South;2023;3;21220;$147500
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;1;77030;$361220
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;2;57200;$268280
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;3;92430;$433500
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;4;86850;$407340
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;5;84670;$397120
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;6;95510;$448030
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;7;96800;$454030
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;8;87010;$408050
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;9;81790;$383620
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;10;88220;$413790
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;11;80840;$379020
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2018;12;73550;$344950
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;1;74820;$350930
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;2;69550;$326260
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;3;70860;$332540
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;4;69940;$328370
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;5;81090;$381770
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;6;82120;$391660
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;7;66910;$320120
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;8;76890;$367190
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;9;83770;$401210
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;10;87180;$418730
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;11;76740;$367930
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2019;12;74430;$356680
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;1;79390;$380210
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;2;72640;$347270
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;3;100770;$480650
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;4;96500;$461730
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;5;70630;$338210
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;6;79160;$378370
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;7;87970;$434020
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;8;72510;$361400
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;9;75840;$377420
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;10;82070;$410740
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;11;77740;$391040
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2020;12;79250;$401160
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2021;1;65450;$331030
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2021;2;68210;$345110
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2021;3;73380;$371280
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2021;4;70370;$357390
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2021;5;69340;$351550
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2021;6;73900;$376040
Shampoo;Anti-dandruff;HealthMax;Shinez;Center;2021;7;74920;$380900
